4153,4170,57,77,24,30,310,3231
2865,2477,57,66,159,55,255,2579
3421,4484,58,70,148,9,80,3085
3241,5509,43,33,90,20,196,3036
3520,5197,65,45,115,62,37,2635
728,1000,83,81,139,52,30,1606
670,1000,15,48,19,52,0,810
794,1536,85,46,107,43,0,1037
1418,1351,44,31,153,71,0,1384
3753,2790,34,84,84,65,316,4394
998,1000,58,33,100,15,45,1441
3309,2029,64,41,170,50,271,3717
1325,1814,50,83,177,41,92,2001
4279,4357,66,89,155,60,316,4951
2358,3778,31,58,153,33,131,2932
2618,3833,53,90,76,52,62,2621
645,1369,38,75,24,38,20,1108
4077,6268,80,78,114,64,0,4894
692,1000,57,47,30,10,0,712
4388,4878,12,53,145,50,0,4575
551,1000,54,46,167,63,26,984
2910,4350,29,85,86,59,0,2705
2320,3870,82,81,66,12,55,2430
2369,2298,87,58,154,49,0,3087
2367,3242,75,44,139,51,86,2222
3238,6063,40,60,155,45,50,3272
3769,2682,18,42,5,67,0,3402
3699,5168,29,85,69,18,316,4789
3079,4671,29,48,171,61,276,3697
740,1000,10,57,46,14,0,1165
3940,6872,23,51,35,10,36,3202
1907,1250,10,57,81,6,58,1833
4002,2538,78,62,43,3,281,4223
4538,8431,19,74,196,2,0,4421
4268,3375,58,92,150,52,315,4918
1450,1805,23,55,86,13,23,1632
1110,1000,69,30,34,32,88,918
3783,5645,68,32,196,38,219,2884
3984,3585,45,74,165,18,213,2708
2022,2689,44,41,179,10,35,1738
3157,1829,19,43,146,34,0,3431
2659,4853,17,82,110,30,243,2592
2949,2688,32,74,190,32,0,3698
621,1141,87,59,96,30,27,981
4868,5558,73,41,22,1,419,3221
1817,1038,82,73,25,6,119,1496
4993,6925,55,54,29,56,0,4438
3018,5390,47,71,18,67,0,3894
1730,2250,34,50,166,58,155,1535
1801,2419,33,95,105,61,0,2543
4534,2933,76,50,27,62,25,2686
2410,3937,80,55,126,71,110,2634
2005,2103,70,61,200,35,0,3008
3685,5640,18,46,60,43,0,3719
2416,3262,54,33,175,5,158,2671
3257,4192,23,44,95,35,220,2342
2456,4482,35,62,140,36,230,2293
678,1000,55,90,85,4,39,1317
2051,4711,83,76,138,2,140,3080
991,1400,39,31,96,35,17,1240
560,1000,65,95,167,46,44,1542
3395,4923,87,93,178,60,99,3540
4660,2965,32,95,69,48,0,4589
4183,3694,26,77,157,4,0,3896
4460,3036,56,80,157,51,0,5124
4270,5005,20,33,181,17,34,3216
3962,7515,24,52,66,57,283,4605
4511,7864,61,82,137,7,33,3167
3898,3317,43,42,60,48,0,3274
2655,2128,69,100,120,33,78,2612
2999,5231,42,92,36,56,0,3561
826,2067,30,94,14,25,20,1582
3206,5854,33,71,49,35,269,4283
501,1036,29,69,3,39,0,988
1533,1000,77,50,100,23,19,1055
624,1558,55,99,195,22,0,1825
3199,5557,40,66,122,12,0,3587
2361,2807,43,30,149,35,21,1929
3420,5353,31,55,126,34,0,3391
628,1060,39,68,158,1,0,1129
3629,7102,54,87,27,24,0,4887
1721,1123,70,57,97,71,149,2390
1401,2747,22,86,196,22,0,2590
3668,5795,18,100,18,35,0,3737
4986,8220,87,74,77,29,0,4758
4418,6766,90,94,46,17,142,3939
1567,2037,44,33,114,28,100,1856
526,1000,27,90,151,47,42,1263
1047,1378,21,90,183,41,14,1593
1066,2170,25,48,10,4,0,1133
1203,1264,22,30,76,41,65,1389
4780,7074,27,48,73,6,0,4614
3640,4098,85,80,90,44,225,2850
1305,1516,42,92,58,54,11,1902
4291,3093,79,58,192,72,0,4845
3725,4698,63,72,145,9,359,2764
2626,1055,45,68,81,2,0,2769
2960,2650,64,52,178,20,83,2508
1045,1320,59,30,174,4,10,685
4234,2810,75,54,152,62,150,3660
2579,2250,31,30,137,20,71,2180
3141,6133,58,69,134,52,0,3305
3614,3863,47,50,125,6,72,2450
2426,1638,17,72,192,15,0,2492
4144,3962,46,95,18,64,0,4738
1703,4142,81,46,134,36,76,1490
3065,1840,34,39,104,3,0,2755
3674,3487,63,81,37,40,0,4281
3581,5400,30,39,134,38,245,3689
3130,1274,68,76,173,45,25,2751
3661,5609,40,38,66,62,255,4270
4821,4928,15,75,74,66,246,4625
1169,1000,51,97,7,24,57,1295
3668,5844,61,83,89,6,120,2964
2621,3796,56,97,101,2,0,3908
4578,6820,37,33,2,26,183,2933
1219,1851,49,88,11,1,34,1601
4098,6699,58,38,170,11,303,4451
1166,1142,13,54,134,30,63,1512
783,1000,73,100,93,34,0,2067
4065,6306,32,85,44,34,346,5121
2734,2582,67,78,24,71,91,2102
1965,2828,24,94,3,2,0,3107
629,1000,88,90,131,64,21,1624
4172,8569,48,39,185,66,122,3816
1492,2185,46,65,125,35,0,1742
3084,4968,54,61,194,62,176,2977
4696,5535,39,64,155,54,165,4227
2723,4634,80,33,109,60,263,3593
3737,3475,16,92,129,30,62,3194
843,1888,56,98,60,20,63,1853
4961,9058,88,90,124,44,0,4925
2776,1549,69,92,50,68,105,3434
3701,6684,14,90,30,9,285,2802
1388,1191,57,66,84,14,113,1864
2543,4974,83,33,42,11,64,2205
1841,2188,31,85,27,10,31,2126
2915,1799,61,45,66,17,196,1973
1617,1695,80,82,67,13,63,2147
3501,6919,47,86,126,47,0,3897
2238,2938,49,67,29,4,97,2154
3208,2358,78,48,22,32,303,2206
1424,2582,21,77,190,56,0,2778
651,1370,86,55,196,67,48,1834
1085,1949,76,74,174,11,0,1821
1412,2763,66,74,10,58,101,2003
995,1000,39,47,18,29,21,1035
4295,7771,88,60,189,2,360,4879
2648,5135,27,44,71,68,0,3074
1056,2475,72,44,42,49,0,1234
2052,2458,16,94,74,21,0,3009
3585,2984,87,45,136,3,357,4295
3776,4248,48,96,64,1,0,3917
1496,2103,65,55,200,1,0,1896
2794,5733,19,93,28,36,0,3553
3405,5204,29,87,94,59,166,3010
1677,1867,73,32,17,61,0,1910
653,1023,48,57,130,4,62,934
3702,5435,67,86,131,60,310,4342
1286,1000,71,76,78,72,33,1753
4868,3005,10,63,113,21,94,2954
4267,4892,34,61,29,72,0,4147
3378,5519,48,73,86,40,0,4182
1142,1830,20,40,10,27,91,1593
3926,1992,46,42,37,36,337,2805
4283,3083,85,86,4,11,32,3456
2849,1767,55,66,50,12,34,2085
1652,1683,18,55,195,25,144,2527
3011,5999,74,42,57,63,0,2832
2989,4592,51,76,185,58,196,3275
3728,2255,43,62,164,3,0,3264
3705,5834,37,71,134,69,327,4577
4743,5243,70,60,59,55,0,4144
1857,1000,68,85,32,41,0,2276
4685,7064,54,85,122,33,351,5520
1857,2796,89,77,77,70,67,1627
3692,4777,51,44,110,2,321,4015
1223,1000,84,50,54,48,0,1704
567,2020,66,36,25,69,0,1324
4336,4988,21,81,94,46,382,5406
4493,6831,51,48,41,48,124,3333
3006,5137,72,75,174,41,219,3543
4161,7628,76,64,152,25,280,2790
2251,4002,39,32,124,72,129,1887
3441,2607,35,45,124,30,0,2870
3157,1779,81,74,84,33,144,3289
3295,3505,63,45,17,66,0,3709
2829,3146,41,95,8,33,0,3161
2101,3071,17,53,103,41,27,2189
3293,5532,75,79,16,1,271,4233
1980,1980,23,86,93,63,0,2676
3776,2797,22,95,54,48,308,4716
2035,1288,44,95,104,38,85,2478
577,1000,87,89,167,23,0,907
3910,3385,35,64,163,6,60,2457
3221,5461,83,59,135,7,70,2492
4127,3706,47,68,189,51,0,4870
737,1023,43,73,48,16,0,1364
2496,3764,28,88,69,23,28,2510
3927,4300,12,35,169,18,386,2905
777,1076,45,32,1,7,0,1140
3589,7458,13,65,158,68,30,2900
1023,1574,35,30,75,25,0,1443
4775,3876,84,63,18,33,0,4058
4718,8008,12,94,120,51,89,3933
3622,4119,58,55,100,23,0,4066
2297,4407,18,47,100,50,0,2647
1315,1000,75,35,187,63,0,2042
942,1980,12,69,187,27,63,1716
3640,5046,11,59,97,26,348,4760
642,1208,42,60,15,19,47,895
4787,9532,19,87,104,58,35,4015
1910,2915,62,84,134,7,178,1710
1034,1440,47,59,195,66,0,1526
2216,3124,30,77,139,66,0,2413
1532,1563,76,56,132,46,35,1647
3842,3051,31,92,91,44,175,3371
5000,7451,77,55,10,71,0,4165
1388,2009,60,30,50,56,91,1180
3838,3858,35,53,4,4,271,3845
2141,1892,60,49,47,37,10,1655
971,1000,74,37,30,34,84,1014
3440,3287,35,59,167,47,0,2990
1046,1000,56,47,134,30,89,985
4097,6472,52,42,98,46,355,4427
4223,7893,44,89,39,33,91,3504
2666,2038,57,38,141,15,0,2526
3740,7307,12,38,48,32,0,3418
1462,2041,22,62,119,15,10,1383
4306,4448,49,81,189,60,302,4925
1382,1000,48,69,157,72,0,1951
1370,1365,66,57,33,27,95,1677
3485,2889,33,83,196,58,284,4012
4809,8432,60,78,132,39,0,4566
3703,6749,85,35,103,15,0,3151
2744,3541,47,34,130,14,174,1725
518,1000,70,47,190,71,12,943
3583,3993,32,31,12,34,228,2415
829,1125,13,94,135,25,44,1851
1273,1000,90,80,157,50,0,1764
2854,2891,15,64,68,67,0,2804
3838,3463,37,73,37,66,291,4242
3442,3140,29,65,94,28,183,3675
3067,5068,25,71,1,1,0,3309
2174,2483,22,36,56,44,0,1983
3183,2205,88,42,6,23,172,2067
3880,8041,71,51,137,5,0,3956
1635,2585,37,31,97,44,151,1231
1373,2536,27,86,172,33,38,1695
2800,3833,16,63,126,60,195,3411
2783,3516,82,91,77,28,160,3571
977,1000,40,98,32,34,0,2059
3591,2551,86,64,96,55,0,3408
4730,5329,78,54,89,57,429,3262
4681,6498,47,96,178,15,324,3696
3103,2553,52,39,191,27,139,2653
2180,1981,86,96,190,21,19,2040
741,3076,38,44,192,72,0,1560
1419,2351,87,57,187,37,129,1714
569,1000,39,64,19,24,0,939
4424,8074,49,36,65,48,267,4564
2586,3853,46,83,17,23,25,2206
3279,3535,27,93,5,5,132,3173
1255,1598,17,86,65,15,58,1545
2495,3839,80,58,68,24,45,1888
1821,1784,64,95,126,56,0,2962
2830,4978,57,35,124,8,223,3075
609,1000,83,31,101,42,15,500
1516,1476,67,68,121,7,114,2160
4365,4451,25,35,149,24,110,3232
1237,1000,17,99,176,48,114,2529
679,1087,64,51,76,22,54,1207
731,1543,61,42,139,40,11,1018
3123,6191,34,43,114,29,0,3452
954,2026,82,38,122,17,37,831
4884,8947,35,38,189,7,0,4689
1095,1907,56,64,122,35,0,1866
4374,5173,10,55,138,40,0,4080
4997,7712,73,70,113,67,0,4475
3169,4183,21,96,81,6,0,3495
2635,3118,33,59,0,2,144,2903
808,1000,32,43,2,23,71,1216
842,1759,11,81,199,33,0,1847
935,1000,12,68,8,30,91,1594
638,1000,30,100,68,71,50,1619
3757,6268,30,84,100,72,246,3495
4379,4884,34,54,150,47,0,4207
3613,3385,80,33,79,51,151,3108
3462,3433,80,63,132,28,86,2830
1802,3488,60,85,2,61,0,2737
3380,5251,81,85,7,33,0,3060
2687,4751,88,56,51,62,0,2775
2427,1924,28,45,133,64,0,2566
4652,5844,80,49,125,55,0,5017
504,1000,65,44,154,6,26,812
3981,5481,65,53,120,67,320,4196
3753,2558,10,91,149,14,0,3419
2320,1754,46,43,42,50,11,1825
3163,3872,27,80,26,17,10,2642
3438,4462,81,51,44,55,56,2710
1773,4270,88,61,45,60,100,1777
3826,5793,15,54,112,46,92,3220
4159,3382,31,78,32,63,283,3076
3445,2807,20,52,126,48,0,3427
3518,1379,81,66,94,62,300,2354
1631,2735,18,32,27,16,0,1658
3136,5473,22,89,93,65,210,3977
3529,4322,12,88,97,48,0,3903
4877,8512,16,62,80,62,0,4416
3659,5898,76,83,178,6,71,3373
753,2105,84,68,191,33,0,1949
828,1000,55,54,34,71,34,1306
3091,3207,67,92,163,72,223,4119
3330,2818,37,88,5,42,0,3140
1920,3453,61,78,127,7,0,2314
3901,6171,18,89,150,40,116,3441
3392,3080,85,93,13,61,0,3682
1154,1000,17,67,200,14,0,1644
1259,1512,27,100,55,61,38,1755
3926,3450,11,55,147,67,89,2784
754,1280,38,39,198,44,28,1234
4323,4686,64,85,145,58,0,4306
2376,3427,62,33,123,34,0,2502
3257,6195,35,60,144,57,209,3578
3124,2709,60,46,141,29,0,2691
4621,6645,87,37,25,37,0,4437
4234,9252,21,66,92,62,382,5539
1744,1956,43,49,186,1,78,1776
1508,1000,79,76,70,72,107,1480
2010,1000,46,87,200,57,0,2551
2459,1450,46,73,11,57,243,2148
3182,4798,46,41,159,61,209,3293
1489,1619,55,39,96,52,117,1966
4784,6059,40,83,142,49,0,4534
754,1000,20,63,136,23,34,1169
4663,7198,45,59,48,69,124,3196
755,1000,26,37,80,58,36,661
1507,1296,25,69,155,9,0,1933
2255,2586,39,51,172,71,0,2337
4408,5492,53,49,46,48,429,2961
3497,5794,78,78,20,61,0,3619
4265,2531,35,95,174,5,0,4921
4879,3728,30,48,113,33,0,4272
598,1003,20,36,6,7,0,799
696,1000,28,86,165,42,0,1630
3029,5022,78,39,36,60,150,3022
1377,1083,11,51,82,4,42,1429
2368,3660,34,34,159,4,108,2492
3165,6002,39,53,183,18,113,3199
1888,2647,26,44,170,50,0,2237
1069,1983,89,84,102,31,0,2093
3137,6352,85,47,98,42,226,2564
1565,3001,49,72,26,70,0,2510
921,1942,15,35,50,11,32,1238
1044,1000,26,45,180,15,74,1348
4666,3799,51,84,93,24,79,3485
4139,4251,28,85,47,60,0,3960
1723,2595,64,58,9,72,0,2460
3672,2229,38,93,93,35,250,4177
4157,4202,80,74,85,29,0,3975
720,1090,78,56,137,56,0,1068
4777,4463,59,58,9,65,250,4573
4902,6328,13,36,123,63,179,3914
3069,2739,45,91,26,60,0,3276
1513,1000,14,100,78,66,110,2535
2551,1000,28,63,146,14,206,2776
4485,5928,51,77,138,28,445,5597
3519,5108,67,37,147,60,138,3617
4696,3283,81,30,67,54,0,3901
3510,7117,82,67,16,39,0,3538
1072,1000,84,36,64,4,101,1068
1832,1000,72,85,184,28,0,1970
4502,5470,64,75,18,39,0,4180
3634,7264,41,53,4,65,199,2857
4586,7963,45,64,81,45,0,4141
725,1061,84,71,54,72,32,1203
4700,4187,66,96,105,61,0,4587
1271,1981,43,33,179,16,115,966
3599,6438,78,100,158,45,144,3868
3229,2480,19,48,130,31,93,2868
3907,4240,21,79,66,7,274,4371
3640,6065,50,47,28,51,276,4079
1365,2397,12,57,180,5,0,1687
3293,1999,74,58,135,66,15,2284
2915,6113,74,36,132,68,119,2680
750,1000,86,74,63,10,0,1120
4257,2109,88,55,26,65,0,3688
1418,1063,80,99,32,3,27,1777
1673,3610,39,78,57,43,136,2120
3703,7036,81,47,61,45,294,2851
932,1000,76,69,81,26,10,1318
1335,2395,88,47,25,42,127,1701
2746,2983,52,76,13,72,0,3134
1397,2232,87,62,40,72,0,1715
4315,5226,50,52,47,44,0,3732
746,1158,53,43,175,13,42,870
2929,1753,46,73,90,37,47,2385
1490,1681,15,66,37,19,0,1836
3810,4399,46,100,134,5,246,4353
1426,2470,10,66,32,36,0,1997
3938,2394,19,57,106,55,110,2773
3107,2936,35,36,96,52,178,2703
1574,1232,26,81,23,34,0,1965
3651,7426,84,66,169,72,0,3543
3938,6620,77,43,94,41,303,4715
3991,7465,27,80,124,41,0,4016
1206,1000,59,84,140,31,72,2070
3564,3359,74,86,158,60,236,2874
1087,1209,71,78,164,40,0,1597
1834,3201,84,64,108,71,94,2160
2347,1504,68,82,58,25,0,3059
4434,5766,34,61,185,69,0,4273
4426,1665,74,39,15,61,274,4100
3817,6424,74,91,38,18,152,3387
4520,3889,76,31,199,71,233,4051
3655,1871,67,92,81,38,0,3566
4802,4782,49,45,90,64,0,4183
664,1000,52,32,191,49,38,867
2498,1403,17,47,91,45,0,2676
3557,1191,71,71,21,62,274,4497
2584,5016,43,61,74,52,0,3495
902,1000,34,78,149,56,0,1214
913,1153,35,32,13,19,0,1303
544,1000,63,34,193,70,53,1346
4657,6663,50,86,78,54,110,3926
2967,2569,89,73,177,28,218,3647
1367,1392,81,54,132,59,122,1816
518,1502,72,99,107,62,0,1340
864,1330,81,52,93,50,69,1211
4332,2695,84,39,144,38,343,4486
1079,1000,16,39,0,10,0,1059
1045,1150,78,62,141,35,48,1674
4650,7235,59,47,54,46,188,4042
3539,2419,52,96,16,24,49,3034
4637,3511,26,56,8,32,255,4424
4544,8151,30,64,127,27,72,3311
952,1812,80,47,94,44,0,919
4461,3091,84,36,11,17,0,3779
1881,2923,47,100,121,16,47,2183
1967,1985,72,39,108,26,169,2275
1716,1000,31,97,142,37,0,1923
3649,5722,52,77,52,30,319,4702
584,1000,76,96,168,55,41,1550
4644,4898,14,55,123,63,107,3501
1668,3226,38,69,77,64,85,1892
3629,4278,54,75,135,27,0,3425
4145,7788,63,96,86,9,398,3614
3026,3143,33,40,70,39,0,3265
4016,7650,41,61,149,33,0,3953
3867,2454,14,49,101,13,0,3382
2694,3856,71,34,135,53,229,3175
4055,3304,27,70,21,1,0,4284
945,1000,44,42,39,50,0,973
4375,6360,18,85,132,52,70,3972
3837,5769,13,72,8,34,0,3864
761,1179,42,96,59,7,0,1695
4525,3982,68,77,85,24,399,5289
2766,5031,20,65,122,39,0,3359
591,1000,78,52,33,62,41,773
4722,9578,19,84,163,67,412,3818
3943,2890,49,80,70,17,57,3557
3033,4337,26,61,165,9,118,3361
1193,1773,29,49,194,15,26,1489
4620,4695,13,65,31,4,325,4956
655,1724,43,61,173,21,0,1519
4088,1531,43,86,108,71,147,4205
2312,4537,76,58,94,48,0,2365
1907,3092,88,64,63,46,59,1872
1716,1000,45,81,160,7,0,2238
3997,2852,50,80,68,9,47,3125
4872,4711,68,60,125,48,121,3874
1676,3141,39,68,158,3,140,1620
4832,8906,63,40,25,31,231,3178
1497,2490,61,49,62,63,0,2059
4552,4802,46,35,192,25,40,2837
2748,2899,45,37,189,21,37,2201
1348,2350,77,100,195,15,54,1848
3056,2424,35,66,46,3,0,2759
2822,2392,36,79,21,10,174,3346
1003,1025,86,45,108,50,0,1274
3689,3765,71,38,191,13,0,3214
1202,1381,71,89,173,44,0,2468
4125,1676,61,80,186,1,0,3596
1540,2162,72,41,90,33,80,1955
3490,2001,89,50,66,16,0,3218
757,1000,78,34,179,48,69,1131
1074,2142,43,35,170,35,0,1551
3310,3083,13,83,188,44,108,3333
3959,4674,80,40,194,1,45,2293
703,1428,88,41,168,10,0,1187
3275,5426,59,94,118,12,175,2885
2832,3387,79,33,179,35,202,2116
2492,4603,35,81,65,39,0,2949
2743,4490,34,94,11,45,43,2609
806,1000,42,99,14,28,0,2393
4609,7657,82,45,15,20,159,3918
2360,1997,46,43,2,11,103,2338
2461,1353,47,90,154,28,221,2195
1028,1606,32,92,160,63,81,2108
4286,8001,64,74,90,40,310,4791
4182,2960,46,84,182,7,0,4089
708,1000,21,62,154,37,16,802
3906,5572,63,91,46,29,0,3723
2799,3606,27,42,162,35,103,2607
2447,1204,85,45,151,18,243,3065
1419,1117,11,83,144,57,0,1833
2544,2639,63,59,44,34,0,2302
2249,4116,42,93,189,51,107,2922
3342,3645,55,99,128,28,297,4245
1599,1874,51,41,19,25,0,1944
3272,2179,86,62,196,26,227,2422
2980,4054,42,44,191,19,160,1994
4698,8381,67,71,52,45,0,4229
2403,1662,30,85,165,7,71,2234
1178,1000,35,34,179,10,114,1467
1488,1524,50,69,92,68,129,1902
2975,2334,87,90,107,7,62,3206
2107,2567,43,94,188,22,66,2067
2002,4381,10,97,24,29,0,2453
2289,1473,41,94,28,11,0,2875
1925,1939,41,71,114,63,143,2879
2940,3562,60,64,34,61,0,3157
3094,6539,85,35,159,6,0,3228
4303,5813,75,64,45,13,404,3321
1527,2367,26,48,70,72,0,1898
4039,6510,24,38,137,64,311,3046
3983,8010,70,62,45,44,0,3709
2741,4739,58,37,97,48,0,2713
1673,2433,12,61,25,45,66,1934
3730,1793,84,52,175,32,0,3506
3850,3023,36,63,175,24,272,2697
903,1000,18,75,12,50,0,1738
3225,1409,24,61,157,59,317,4077
4663,4213,20,36,193,67,445,5293
587,1000,12,53,124,14,0,791
1658,2513,35,31,6,16,39,1192
3357,4166,64,85,29,62,159,3659
1881,1349,48,61,54,59,13,1895
2564,5137,13,99,160,21,0,3242
2874,2171,39,39,169,40,14,1918
2002,1994,60,63,7,51,0,2232
2542,3131,87,62,72,10,77,2467
2522,2150,45,86,127,41,0,3161
1209,1626,60,77,69,64,13,1653
4909,7067,24,31,79,71,24,3395
3750,3410,82,84,16,1,0,3707
917,1080,37,88,87,14,25,1411
4354,7732,89,43,39,21,243,4159
1601,1034,45,97,103,45,0,3228
4921,3960,13,95,57,72,0,5778
3928,3134,30,88,189,62,93,3720
2761,5715,74,44,90,45,0,2548
1008,1796,59,76,50,13,0,1820
2879,5376,19,86,137,29,104,3159
3664,3082,25,87,48,28,239,4106
1187,1364,47,60,157,8,117,1620
1792,2014,76,82,8,35,34,2354
3575,7484,78,31,121,7,0,3554
3709,6727,79,89,125,28,302,4561
824,1000,34,77,25,63,27,1566
2493,2985,63,77,191,6,34,2579
4476,7092,21,90,161,11,385,5565
3270,5578,74,33,127,38,44,2243
3083,4143,76,51,83,63,0,2897
4087,6300,14,49,168,26,265,4171
651,1483,67,77,82,32,0,941
1454,1996,88,90,17,35,0,2016
4854,3490,13,52,49,2,0,4113
2871,3135,28,90,42,3,0,3002
1691,1000,90,92,40,33,0,2026
1187,1882,64,48,103,7,93,1579
2002,2555,81,31,188,23,0,2254
3627,6285,33,80,199,9,21,3166
3867,2737,77,30,99,67,0,3274
1313,1505,33,39,79,35,114,2310
1664,1975,30,37,12,24,159,1386
2267,4415,90,65,25,70,173,2227
854,1000,81,69,111,3,43,1501
2372,3186,28,68,89,6,0,2709
2524,4446,84,76,55,36,0,2948
3317,1096,62,89,84,53,68,2947
4332,6661,59,37,188,4,222,3151
4775,6212,32,66,177,10,443,3412
4590,2680,85,32,197,68,170,3606
3081,1000,89,35,177,43,0,2766
1890,2458,87,39,129,48,157,1153
1630,1515,80,58,71,30,142,2477
2986,3811,30,58,69,43,0,2787
1334,1000,30,49,5,31,0,1563
726,1597,50,95,21,51,39,1956
4015,7482,44,41,173,38,0,3844
2943,5243,10,42,94,19,0,3025
1227,2503,87,68,188,23,16,1774
4186,7018,76,68,162,50,413,5195
4122,8052,79,74,61,46,0,3864
1536,1988,13,70,68,41,0,2061
3240,1559,30,91,56,52,218,4021
992,1000,61,32,111,13,16,1123
2048,4339,62,38,152,24,0,2389
1643,2104,89,73,72,30,0,2698
4457,6460,65,63,152,44,219,3955
3907,3094,82,48,92,15,349,2837
1139,1000,75,47,117,4,73,1268
4854,9716,42,70,106,46,272,5573
1022,1000,56,72,119,32,92,1118
3386,5106,14,67,60,29,43,2851
2429,1000,86,76,116,7,0,2067
4445,2846,18,36,113,42,0,4686
2709,2443,12,41,104,50,203,1969
4283,7990,70,81,26,17,276,3266
3090,1251,73,62,53,18,0,3447
4576,1940,55,53,130,5,207,3809
2988,3170,20,44,92,72,0,2721
3285,5788,50,67,188,26,0,3610
3258,5765,84,57,72,39,101,2577
2074,2378,56,50,60,67,0,2307
2873,5727,58,56,149,44,118,3429
4490,6985,74,76,199,64,21,3403
1593,2238,44,85,56,39,0,2468
1689,2007,44,43,44,56,0,1526
3189,3531,76,50,80,13,0,3314
2375,3197,33,99,141,28,130,2933
2287,4117,86,66,175,27,128,2711
4432,3642,65,96,145,61,14,3527
2107,4901,13,62,159,6,0,2408
4248,2391,49,41,109,48,284,2818
548,1000,52,41,165,56,17,1009
4361,3339,67,80,115,29,245,4422
3546,3995,16,41,142,31,37,2770
1897,2131,31,88,121,71,53,2172
4326,8707,13,42,48,9,180,3947
1331,2023,45,48,32,63,78,1595
3197,3149,79,65,12,27,0,3041
3235,5098,76,33,198,18,249,3451
581,1572,44,42,191,16,33,624
586,1835,42,35,146,4,29,1119
2563,4421,16,73,84,38,108,2387
1321,1262,64,37,55,20,0,1357
2897,3887,76,42,8,28,0,2898
4035,5567,27,56,140,9,0,3597
3946,6574,12,87,190,33,0,5075
3290,6285,68,96,103,65,137,3767
3207,1968,71,73,62,9,277,3791
4433,3205,48,98,60,62,126,4181
3885,6344,73,34,163,69,96,2852
1422,2211,82,66,7,2,72,1583
2675,1542,90,100,89,29,16,2307
3758,6082,14,85,44,32,0,3893
3000,3975,13,42,13,58,0,2958
4136,3158,20,63,71,43,337,4982
723,1000,69,82,119,5,0,1142
850,1000,31,32,51,19,0,833
848,1081,62,81,180,41,58,1680
4777,6971,21,35,50,34,159,4041
1517,2474,30,50,129,21,61,1785
2919,2441,22,32,186,21,52,2248
3540,1432,49,90,79,28,0,3465
2568,1380,35,64,136,63,0,2356
3617,5233,39,48,1,55,126,3581
4661,4269,73,44,74,12,24,3191
4542,6799,82,86,170,2,0,4111
946,1000,18,31,182,12,0,1569
3862,4964,47,77,46,18,175,3728
3218,6196,30,61,111,24,288,4254
3983,4486,80,32,161,12,100,2931
3444,6252,21,49,126,6,220,3442
4876,8097,45,66,127,8,246,3372
1095,1000,20,49,163,57,89,1402
2486,4630,76,89,32,49,213,3386
1574,1000,72,71,190,7,0,2634
4469,5083,80,52,17,58,0,4082
4805,10157,75,70,149,53,316,5572
4080,5262,76,75,4,61,288,4732
3507,5413,90,46,31,12,0,3250
1469,1000,74,31,115,25,0,1167
1080,1478,43,44,176,19,60,1293
3324,4768,86,86,163,42,0,4235
4501,8884,87,70,72,12,0,4230
1711,2159,90,43,13,60,0,1764
729,1000,43,37,63,36,0,1125
4784,3586,73,36,31,24,464,5538
3685,3522,26,96,136,33,257,4125
548,1000,57,75,51,50,39,1015
4066,3466,71,33,108,56,326,4119
3555,6094,65,86,136,8,69,3642
1188,2134,20,75,107,61,0,1712
886,1000,29,43,31,8,41,1106
3960,3886,43,42,137,25,0,3368
1505,2084,51,37,92,48,0,2074
3552,6007,50,85,68,35,244,3116
3917,6097,71,31,10,18,335,4415
2802,1989,26,75,185,11,181,2139
2107,2080,77,64,87,16,0,2381
4866,4836,50,91,161,6,309,3622
622,1000,23,75,180,15,0,1320
1780,2973,13,53,105,29,0,2140
4227,6238,86,94,39,64,0,4472
758,1000,83,73,191,66,21,1269
1447,2722,23,80,115,13,68,2039
1024,1000,18,75,137,71,0,1685
1387,1419,52,62,25,57,87,1700
3882,2805,10,55,198,28,171,3523
648,1000,81,87,70,1,61,1635
937,1625,26,55,111,71,53,1325
4249,8097,68,86,114,36,0,4341
3661,3879,22,99,175,14,0,3868
4401,7884,86,37,78,56,0,3798
4953,4372,56,63,61,62,305,4776
3745,5201,59,98,109,12,0,4776
3323,3420,86,39,188,14,0,3171
699,1147,64,58,188,29,0,972
4966,2723,60,60,198,72,0,4300
1971,3005,11,36,93,15,0,2079
2811,2177,26,92,66,71,149,2461
3873,4204,86,53,28,12,0,3653
2578,2538,10,48,190,61,214,3053
2021,2380,10,98,24,47,87,2431
4348,6260,55,89,3,69,0,4327
3842,3155,22,51,174,72,232,3915
1917,1628,43,46,68,36,97,1702
4375,7046,71,76,62,55,0,5228
3433,3016,82,36,5,69,149,2721
1048,1472,60,46,82,72,0,906
1338,1585,50,91,17,19,61,2091
4315,6767,64,92,115,34,0,5189
4754,9067,70,58,35,63,226,4558
4968,3505,16,33,75,50,237,4400
2772,4670,87,45,87,17,0,2587
3820,2962,11,88,184,39,23,3068
4811,9484,11,89,141,22,0,5728
2496,2874,37,98,38,58,155,2592
4173,7644,63,87,129,25,161,4161
2064,3775,85,69,121,19,0,2674
4518,3036,67,87,33,54,0,4575
2340,4847,56,90,57,71,163,3304
3791,7541,70,74,116,2,205,4302
3387,4394,49,77,99,22,73,2874
1226,1000,27,40,115,38,49,1119
3960,3447,34,52,33,66,155,3693
4218,2831,19,62,124,33,205,2602
782,1000,57,57,135,59,68,1007
1581,1374,70,33,42,11,132,1272
4385,5156,62,80,62,12,106,3639
